T_tick,T_val,H_tick,H_val,TH_tick,TH_val,Phase_tick,Phase_val
,,870039.0,34.1875,867039.0,65.1,,
,,872039.0,33.34375,868039.0,65.1,,
,,873039.0,33.34375,870039.0,65.4,,
,,876039.0,31.265625,872039.0,65.8,,
,,877039.0,31.265625,873039.0,65.8,,
,,877039.0,31.046875,876039.0,66.0,,
,,882039.0,29.390625,877039.0,66.2,,
,,883039.0,29.390625,877039.0,66.2,,
,,888039.0,27.796875,882039.0,66.5,,
,,888039.0,27.796875,883039.0,66.6,,
,,889039.0,27.796875,888039.0,67.0,,
,,894039.0,26.375,888039.0,67.1,,
,,895039.0,26.015625,889039.0,67.1,,
,,898039.0,25.734375,894039.0,67.5,,
,,902039.0,24.359375,895039.0,67.7,,
,,908039.0,23.34375,898039.0,67.9,,
,,908039.0,23.34375,902039.0,68.1,,
,,910039.0,23.171875,908039.0,68.8,,
,,916039.0,22.0,908039.0,68.8,,
,,921039.0,21.015625,910039.0,68.8,,
,,924039.0,20.640625,916039.0,69.2,,
,,930039.0,19.640625,921039.0,69.8,,
,,936039.0,18.703125,924039.0,69.9,,
,,938039.0,18.484375,930039.0,70.4,,
,,939039.0,18.484375,936039.0,71.0,,
,,945039.0,17.609375,938039.0,71.2,,
,,952039.0,16.78125,939039.0,71.2,,
,,957039.0,16.3125,945039.0,71.8,,
